order_item_id,order_id,product_id,quantity,unit_price
8187,2684,68,4,516.71
8188,2684,131,4,293.36
8189,2684,116,5,338.18
8190,2684,73,2,286.55
8191,2685,158,3,298.57
8192,2685,160,5,20.63
8193,2685,171,3,463.0
8194,2686,138,3,318.68
8195,2686,61,4,100.74
8196,2687,149,2,100.68
8197,2687,152,3,245.22
8198,2687,121,2,28.94
8199,2687,193,1,27.92
8200,2687,32,1,200.04
8201,2688,52,4,14.53
8202,2688,16,5,502.0
8203,2688,179,1,220.51
8204,2688,98,2,254.14
8205,2688,66,4,584.58
8206,2689,29,4,182.94
8207,2689,148,5,370.9
8208,2689,23,5,81.81
8209,2689,146,2,349.99
8210,2690,95,1,49.93
8211,2690,62,2,59.8
8212,2691,63,5,159.4
8213,2692,143,4,264.23
8214,2692,56,5,120.51
8215,2692,11,2,430.48
8216,2692,83,5,14.89
8217,2693,96,3,26.86
8218,2693,60,2,43.15
8219,2693,61,4,100.74
8220,2693,85,2,64.37
8221,2694,35,5,330.21
8222,2695,199,3,308.38
8223,2695,141,4,305.82
8224,2695,126,5,215.5
8225,2696,30,2,320.37
8226,2697,41,2,547.72
8227,2697,104,3,290.39
8228,2697,152,3,245.22
8229,2697,171,1,463.0
8230,2697,151,4,61.37
8231,2698,147,2,436.62
8232,2698,43,2,48.94
8233,2699,57,5,73.15
8234,2699,22,4,399.25
8235,2699,113,3,124.73
8236,2699,166,1,96.22
8237,2699,118,2,28.97
8238,2700,167,3,178.64
8239,2700,71,1,266.04
8240,2700,176,3,292.66
8241,2700,185,3,487.43
8242,2700,113,4,124.73
8243,2701,186,1,192.91
8244,2701,124,4,301.09
8245,2701,200,3,43.53
8246,2701,145,2,408.11
8247,2702,33,3,331.9
8248,2703,78,3,197.89
8249,2703,165,2,79.84
8250,2704,64,1,472.34
8251,2704,129,1,136.72
8252,2704,179,3,220.51
8253,2705,91,4,488.53
8254,2705,9,2,131.35
8255,2705,151,1,61.37
8256,2705,37,5,538.33
8257,2706,132,2,273.02
8258,2706,9,4,131.35
8259,2706,188,5,374.71
8260,2707,116,4,338.18
8261,2707,165,2,79.84
8262,2707,91,5,488.53
8263,2708,51,1,235.07
8264,2708,52,4,14.53
8265,2708,148,5,370.9
8266,2709,118,3,28.97
8267,2709,2,3,95.38
8268,2709,134,1,266.56
8269,2709,138,4,318.68
8270,2710,195,3,208.26
8271,2710,70,3,520.18
8272,2710,59,1,421.7
8273,2710,199,1,308.38
8274,2710,149,1,100.68
8275,2711,77,2,252.54
8276,2712,200,3,43.53
8277,2712,192,5,303.95
8278,2712,152,2,245.22
8279,2712,122,3,130.41
8280,2713,150,1,106.35
8281,2713,39,1,94.03
8282,2713,30,5,320.37
8283,2714,130,5,217.69
8284,2715,107,2,293.81
8285,2715,157,2,440.66
8286,2715,160,5,20.63
8287,2715,165,2,79.84
8288,2715,30,3,320.37
8289,2716,83,5,14.89
8290,2716,54,1,35.45
8291,2716,136,1,343.91
8292,2716,79,1,215.46
8293,2717,184,2,45.47
8294,2717,128,3,240.38
8295,2717,10,4,52.75
8296,2718,102,1,508.02
8297,2718,14,4,314.21
8298,2718,165,3,79.84
8299,2719,99,3,78.89
8300,2719,48,3,319.6
8301,2720,73,1,286.55
8302,2720,107,2,293.81
8303,2720,42,1,101.17
8304,2721,88,3,384.78
8305,2721,182,4,395.98
8306,2722,182,2,395.98
8307,2722,179,5,220.51
8308,2722,44,3,474.36
8309,2722,37,1,538.33
8310,2722,170,4,82.84
8311,2723,193,4,27.92
8312,2724,171,2,463.0
8313,2724,76,3,30.1
8314,2725,99,3,78.89
8315,2725,16,4,502.0
8316,2725,160,1,20.63
8317,2725,88,1,384.78
8318,2726,13,1,40.16
8319,2726,64,1,472.34
8320,2726,147,4,436.62
8321,2726,135,5,55.71
8322,2727,28,3,233.92
8323,2727,101,2,148.93
8324,2727,49,1,215.8
8325,2728,162,1,476.08
8326,2728,196,2,271.04
8327,2728,189,1,272.36
8328,2729,43,1,48.94
8329,2729,75,4,36.16
8330,2730,103,5,349.59
8331,2730,18,1,77.43
8332,2730,99,5,78.89
8333,2731,112,1,207.15
8334,2731,65,5,43.46
8335,2731,171,3,463.0
8336,2732,32,2,200.04
8337,2732,50,4,90.51
8338,2732,56,4,120.51
8339,2733,188,5,374.71
8340,2733,4,3,200.28
8341,2733,36,5,205.7
8342,2734,85,4,64.37
8343,2735,142,5,27.66
8344,2735,30,1,320.37
8345,2735,113,3,124.73
8346,2736,141,3,305.82
8347,2736,44,2,474.36
8348,2736,145,3,408.11
8349,2736,16,5,502.0
8350,2737,44,5,474.36
8351,2737,22,1,399.25
8352,2738,167,3,178.64
8353,2739,147,5,436.62
8354,2739,150,3,106.35
8355,2740,29,1,182.94
8356,2740,75,2,36.16
8357,2740,73,5,286.55
8358,2740,2,3,95.38
8359,2740,193,4,27.92
8360,2741,149,4,100.68
8361,2741,49,3,215.8
8362,2741,31,2,359.62
8363,2741,73,1,286.55
8364,2741,44,1,474.36
8365,2742,182,1,395.98
8366,2742,8,4,284.76
8367,2743,11,5,430.48
8368,2743,39,5,94.03
8369,2743,14,3,314.21
8370,2744,112,5,207.15
8371,2744,159,5,202.82
8372,2744,129,4,136.72
8373,2745,94,1,206.3
8374,2745,160,5,20.63
8375,2745,77,2,252.54
8376,2745,140,4,521.79
8377,2746,154,2,100.44
8378,2746,32,4,200.04
8379,2747,172,4,430.82
8380,2747,84,3,35.71
8381,2747,156,3,296.28
8382,2747,27,5,341.09
8383,2748,81,2,112.67
8384,2749,185,5,487.43
8385,2749,30,1,320.37
8386,2750,26,2,58.7
8387,2751,133,3,68.09
8388,2752,56,3,120.51
8389,2752,27,4,341.09
8390,2753,197,5,56.22
8391,2753,44,3,474.36
8392,2753,61,1,100.74
8393,2753,75,2,36.16
8394,2753,47,2,582.59
8395,2754,102,4,508.02
8396,2754,45,1,68.19
8397,2754,101,2,148.93
8398,2755,3,3,404.88
8399,2755,36,2,205.7
8400,2756,41,4,547.72
8401,2756,62,4,59.8
8402,2756,138,1,318.68
8403,2757,122,2,130.41
8404,2757,99,5,78.89
8405,2757,8,2,284.76
8406,2757,80,5,361.56
8407,2758,127,4,407.41
8408,2758,164,4,237.67
8409,2758,181,3,66.74
8410,2758,110,1,132.92
8411,2758,182,5,395.98
8412,2759,125,4,284.82
8413,2759,35,3,330.21
8414,2759,20,2,232.19
8415,2759,11,3,430.48
8416,2760,6,2,307.71
8417,2761,179,3,220.51
8418,2761,10,1,52.75
8419,2762,177,5,41.89
8420,2763,38,3,361.94
8421,2763,73,3,286.55
8422,2763,119,2,307.6
8423,2763,36,4,205.7
8424,2764,75,5,36.16
8425,2764,17,5,150.79
8426,2764,112,2,207.15
8427,2765,46,2,164.14
8428,2765,125,5,284.82
8429,2765,112,5,207.15
8430,2765,193,3,27.92
8431,2765,186,2,192.91
8432,2766,143,1,264.23
8433,2766,169,5,256.85
8434,2767,131,2,293.36
8435,2767,148,4,370.9
8436,2768,172,2,430.82
8437,2768,161,4,421.14
8438,2769,167,1,178.64
8439,2769,110,3,132.92
8440,2769,133,2,68.09
8441,2769,6,2,307.71
8442,2769,123,3,330.49
8443,2770,198,5,223.99
8444,2770,167,5,178.64
8445,2770,60,5,43.15
8446,2770,21,3,79.04
8447,2771,61,5,100.74
8448,2771,19,5,375.18
8449,2771,21,2,79.04
8450,2771,186,1,192.91
8451,2771,110,2,132.92
8452,2772,64,4,472.34
8453,2772,80,1,361.56
8454,2772,182,3,395.98
8455,2773,121,1,28.94
8456,2774,123,5,330.49
8457,2774,96,5,26.86
8458,2774,2,3,95.38
8459,2774,186,5,192.91
8460,2775,169,5,256.85
8461,2775,148,4,370.9
8462,2775,157,2,440.66
8463,2776,117,4,119.68
8464,2776,97,4,260.06
8465,2776,130,2,217.69
8466,2777,61,5,100.74
8467,2778,84,5,35.71
8468,2779,19,3,375.18
8469,2779,157,5,440.66
8470,2779,200,3,43.53
8471,2780,72,2,71.09
8472,2780,192,3,303.95
8473,2780,44,5,474.36
8474,2781,87,2,219.31
8475,2781,26,1,58.7
8476,2781,51,3,235.07
8477,2782,18,4,77.43
8478,2782,90,2,343.43
8479,2782,76,3,30.1
8480,2782,25,1,108.42
8481,2782,149,1,100.68
8482,2783,153,4,160.01
8483,2784,80,2,361.56
8484,2784,88,4,384.78
8485,2784,28,2,233.92
8486,2784,173,4,75.55
8487,2785,188,3,374.71
8488,2785,155,1,476.8
8489,2785,3,3,404.88
8490,2786,126,2,215.5
8491,2787,37,4,538.33
8492,2787,61,4,100.74
8493,2787,67,5,86.14
8494,2787,35,4,330.21
8495,2788,182,2,395.98
8496,2789,56,5,120.51
8497,2789,163,1,314.36
8498,2790,133,4,68.09
8499,2790,21,1,79.04
8500,2791,160,2,20.63
8501,2791,168,3,93.42
8502,2791,186,3,192.91
8503,2791,146,4,349.99
8504,2791,193,3,27.92
8505,2792,31,2,359.62
8506,2792,19,4,375.18
8507,2793,149,4,100.68
8508,2793,109,2,157.97
8509,2793,63,1,159.4
8510,2794,79,5,215.46
8511,2795,62,1,59.8
8512,2795,27,5,341.09
8513,2796,104,3,290.39
8514,2796,42,5,101.17
8515,2796,62,3,59.8
8516,2796,14,1,314.21
8517,2796,111,1,135.65
8518,2797,137,5,219.02
8519,2797,25,1,108.42
8520,2798,181,3,66.74
8521,2798,107,5,293.81
8522,2799,184,1,45.47
8523,2799,24,1,142.48
8524,2799,174,2,191.18
8525,2800,129,2,136.72
8526,2801,20,1,232.19
8527,2801,181,5,66.74
8528,2801,65,1,43.46
8529,2802,12,4,357.17
8530,2802,35,1,330.21
8531,2802,133,4,68.09
8532,2802,68,5,516.71
8533,2803,137,2,219.02
8534,2803,115,2,173.98
8535,2803,165,1,79.84
8536,2803,162,3,476.08
8537,2804,156,2,296.28
8538,2804,147,1,436.62
8539,2804,123,3,330.49
8540,2804,3,2,404.88
8541,2804,54,3,35.45
8542,2805,66,3,584.58
8543,2805,55,3,83.86
8544,2805,186,2,192.91
8545,2805,53,1,145.79
8546,2806,106,3,535.88
8547,2807,12,1,357.17
8548,2808,102,1,508.02
8549,2808,1,3,215.01
8550,2808,17,1,150.79
8551,2809,32,3,200.04
8552,2809,61,3,100.74
8553,2810,191,3,135.02
8554,2810,117,2,119.68
8555,2810,147,1,436.62
8556,2811,195,2,208.26
8557,2811,38,2,361.94
8558,2811,176,5,292.66
8559,2811,175,3,93.54
8560,2812,194,1,214.77
8561,2812,178,4,349.05
8562,2812,119,4,307.6
8563,2812,34,1,246.77
8564,2813,196,5,271.04
8565,2813,154,4,100.44
8566,2813,195,5,208.26
8567,2813,144,4,563.42
8568,2813,150,4,106.35
8569,2814,122,1,130.41
8570,2814,189,2,272.36
8571,2814,113,5,124.73
8572,2814,95,4,49.93
8573,2815,169,5,256.85
8574,2815,20,5,232.19
8575,2815,33,1,331.9
8576,2815,55,5,83.86
8577,2816,58,2,164.63
8578,2816,158,1,298.57
8579,2816,117,3,119.68
8580,2816,165,5,79.84
8581,2816,163,4,314.36
8582,2817,10,3,52.75
8583,2817,71,1,266.04
8584,2818,65,4,43.46
8585,2818,82,5,282.58
8586,2818,88,1,384.78
8587,2818,190,4,133.88
8588,2818,129,2,136.72
8589,2819,30,1,320.37
8590,2819,138,4,318.68
8591,2819,143,5,264.23
8592,2820,200,1,43.53
8593,2820,80,2,361.56
8594,2820,187,1,324.95
8595,2820,174,3,191.18
8596,2821,82,2,282.58
8597,2821,131,5,293.36
8598,2821,85,1,64.37
8599,2821,159,5,202.82
8600,2822,62,2,59.8
8601,2822,170,1,82.84
8602,2822,101,3,148.93
8603,2823,79,2,215.46
8604,2823,154,5,100.44
8605,2823,49,2,215.8
8606,2824,21,3,79.04
8607,2824,173,1,75.55
8608,2824,145,4,408.11
8609,2824,81,2,112.67
8610,2825,81,1,112.67
8611,2825,108,4,352.85
8612,2825,117,1,119.68
8613,2825,3,3,404.88
8614,2825,36,2,205.7
8615,2826,144,1,563.42
8616,2826,169,3,256.85
8617,2826,72,3,71.09
8618,2826,48,3,319.6
8619,2827,194,3,214.77
8620,2827,57,3,73.15
8621,2827,173,3,75.55
8622,2828,116,5,338.18
8623,2829,174,5,191.18
8624,2829,106,5,535.88
8625,2829,117,5,119.68
8626,2829,120,5,197.94
8627,2829,179,2,220.51
8628,2830,28,1,233.92
8629,2830,196,1,271.04
8630,2831,200,1,43.53
8631,2831,36,3,205.7
8632,2831,174,1,191.18
8633,2831,171,5,463.0
8634,2832,127,1,407.41
8635,2832,195,2,208.26
8636,2832,18,3,77.43
8637,2833,28,4,233.92
8638,2833,177,5,41.89
8639,2833,114,1,199.65
8640,2833,94,3,206.3
8641,2834,6,3,307.71
8642,2835,110,4,132.92
8643,2835,105,3,535.75
8644,2835,124,3,301.09
8645,2835,21,2,79.04
8646,2835,134,4,266.56
8647,2836,198,3,223.99
8648,2836,75,4,36.16
8649,2837,179,3,220.51
8650,2838,141,1,305.82
8651,2838,107,1,293.81
8652,2838,121,5,28.94
8653,2838,22,4,399.25
8654,2838,30,4,320.37
8655,2839,60,2,43.15
8656,2840,84,1,35.71
8657,2840,119,3,307.6
8658,2841,58,4,164.63
8659,2841,194,2,214.77
8660,2841,8,2,284.76
8661,2842,97,5,260.06
8662,2842,169,5,256.85
8663,2842,109,5,157.97
8664,2843,169,1,256.85
8665,2843,66,2,584.58
8666,2843,154,1,100.44
8667,2843,174,3,191.18
8668,2844,132,4,273.02
8669,2844,26,4,58.7
8670,2845,153,2,160.01
8671,2845,190,3,133.88
8672,2845,129,4,136.72
8673,2845,152,5,245.22
8674,2845,147,2,436.62
8675,2846,120,5,197.94
8676,2846,6,1,307.71
8677,2846,73,1,286.55
8678,2847,16,5,502.0
8679,2847,24,4,142.48
8680,2848,63,1,159.4
8681,2848,35,3,330.21
8682,2848,64,3,472.34
8683,2849,96,2,26.86
8684,2849,25,4,108.42
8685,2849,131,3,293.36
8686,2849,32,5,200.04
8687,2850,122,1,130.41
8688,2851,63,3,159.4
8689,2852,195,3,208.26
8690,2852,118,2,28.97
8691,2853,91,4,488.53
8692,2853,98,3,254.14
8693,2854,177,3,41.89
8694,2855,98,3,254.14
8695,2855,36,1,205.7
8696,2856,53,1,145.79
8697,2856,32,3,200.04
8698,2857,28,1,233.92
8699,2857,164,5,237.67
8700,2857,18,1,77.43
8701,2858,8,1,284.76
8702,2858,98,4,254.14
8703,2859,64,4,472.34
8704,2860,53,2,145.79
8705,2860,14,1,314.21
8706,2860,9,3,131.35
8707,2860,93,3,113.11
8708,2860,33,2,331.9
8709,2861,113,3,124.73
8710,2861,168,2,93.42
8711,2861,63,5,159.4
8712,2861,192,3,303.95
8713,2862,81,4,112.67
8714,2862,199,1,308.38
8715,2863,105,1,535.75
8716,2864,172,5,430.82
8717,2864,196,5,271.04
8718,2864,160,3,20.63
8719,2865,189,1,272.36
8720,2865,37,5,538.33
8721,2865,106,3,535.88
8722,2866,81,3,112.67
8723,2866,54,5,35.45
8724,2866,113,2,124.73
8725,2867,136,5,343.91
8726,2867,33,3,331.9
8727,2867,185,1,487.43
8728,2867,165,5,79.84
8729,2868,70,5,520.18
8730,2869,169,2,256.85
8731,2869,80,2,361.56
8732,2869,9,3,131.35
8733,2869,47,5,582.59
8734,2869,50,3,90.51
8735,2870,59,2,421.7
8736,2870,90,3,343.43
8737,2870,131,2,293.36
8738,2870,15,5,372.05
8739,2870,178,5,349.05
8740,2871,87,1,219.31
8741,2872,81,5,112.67
8742,2872,12,1,357.17
8743,2872,128,5,240.38
8744,2872,184,4,45.47
8745,2873,93,3,113.11
8746,2873,67,2,86.14
8747,2874,47,4,582.59
8748,2874,72,4,71.09
8749,2874,181,4,66.74
8750,2875,65,5,43.46
8751,2875,74,4,38.04
8752,2875,200,3,43.53
8753,2875,71,5,266.04
8754,2876,9,4,131.35
8755,2876,79,3,215.46
8756,2877,13,4,40.16
8757,2878,99,5,78.89
8758,2879,131,4,293.36
8759,2879,35,2,330.21
8760,2879,100,4,319.15
8761,2879,77,3,252.54
8762,2879,140,3,521.79
8763,2880,128,5,240.38
8764,2880,119,2,307.6
8765,2881,91,1,488.53
8766,2881,167,5,178.64
8767,2881,75,1,36.16
8768,2881,168,2,93.42
8769,2881,98,1,254.14
8770,2882,66,1,584.58
8771,2883,41,2,547.72
8772,2883,93,5,113.11
8773,2883,65,4,43.46
8774,2883,91,1,488.53
8775,2884,194,4,214.77
8776,2885,147,5,436.62
8777,2886,37,3,538.33
8778,2886,162,4,476.08
8779,2887,113,5,124.73
8780,2888,102,3,508.02
8781,2888,35,1,330.21
8782,2889,76,4,30.1
8783,2889,52,1,14.53
8784,2889,32,2,200.04
8785,2889,176,2,292.66
8786,2890,16,5,502.0
8787,2890,167,3,178.64
8788,2890,60,2,43.15
8789,2891,131,4,293.36
8790,2891,136,5,343.91
8791,2891,67,5,86.14
8792,2891,69,3,242.9
8793,2891,40,2,286.23
8794,2892,110,4,132.92
8795,2892,24,5,142.48
8796,2893,146,3,349.99
8797,2893,107,3,293.81
8798,2893,186,3,192.91
8799,2894,179,3,220.51
8800,2894,192,4,303.95
8801,2894,91,5,488.53
8802,2894,183,1,163.37
8803,2894,160,2,20.63
8804,2895,186,3,192.91
8805,2895,50,2,90.51
8806,2895,28,4,233.92
8807,2895,127,1,407.41
8808,2896,59,1,421.7
8809,2896,34,2,246.77
8810,2896,38,2,361.94
8811,2896,175,5,93.54
8812,2896,72,2,71.09
8813,2897,171,1,463.0
8814,2897,34,4,246.77
8815,2897,122,4,130.41
8816,2897,100,3,319.15
8817,2898,197,3,56.22
8818,2899,72,4,71.09
8819,2900,170,1,82.84
8820,2900,94,2,206.3
8821,2900,26,5,58.7
8822,2901,60,1,43.15
8823,2901,130,3,217.69
8824,2901,21,1,79.04
8825,2901,32,2,200.04
8826,2902,137,5,219.02
8827,2902,184,2,45.47
8828,2903,123,3,330.49
8829,2904,151,5,61.37
8830,2904,92,2,145.31
8831,2904,44,4,474.36
8832,2905,126,2,215.5
8833,2905,124,5,301.09
8834,2905,70,2,520.18
8835,2905,47,3,582.59
8836,2906,56,4,120.51
8837,2906,193,2,27.92
8838,2906,59,2,421.7
8839,2907,134,5,266.56
8840,2907,56,2,120.51
8841,2907,156,1,296.28
8842,2907,108,3,352.85
8843,2908,11,1,430.48
8844,2909,98,4,254.14
8845,2909,1,4,215.01
8846,2910,18,2,77.43
8847,2910,66,3,584.58
8848,2911,99,2,78.89
8849,2911,146,4,349.99
8850,2911,171,1,463.0
8851,2911,98,3,254.14
8852,2911,88,3,384.78
8853,2912,64,2,472.34
8854,2912,29,1,182.94
8855,2912,7,5,118.44
8856,2912,92,5,145.31
8857,2913,50,1,90.51
8858,2913,17,5,150.79
8859,2913,143,3,264.23
8860,2913,117,1,119.68
8861,2913,57,4,73.15
8862,2914,54,1,35.45
8863,2914,60,2,43.15
8864,2914,120,5,197.94
8865,2914,116,4,338.18
8866,2914,59,2,421.7
8867,2915,22,5,399.25
8868,2915,190,3,133.88
8869,2915,80,1,361.56
8870,2916,176,4,292.66
8871,2916,177,3,41.89
8872,2917,164,4,237.67
8873,2917,179,5,220.51
8874,2917,7,1,118.44
8875,2917,135,1,55.71
8876,2917,39,5,94.03
8877,2918,121,2,28.94
8878,2919,8,4,284.76
8879,2919,144,1,563.42
8880,2920,193,5,27.92
8881,2920,32,5,200.04
8882,2921,89,5,331.45
8883,2921,47,3,582.59
8884,2921,63,5,159.4
8885,2922,198,2,223.99
8886,2922,10,1,52.75
8887,2922,34,3,246.77
8888,2922,61,5,100.74
8889,2923,133,4,68.09
8890,2923,185,3,487.43
8891,2923,119,4,307.6
8892,2923,90,5,343.43
8893,2923,30,1,320.37
8894,2924,43,1,48.94
8895,2924,51,5,235.07
8896,2925,138,3,318.68
8897,2925,15,1,372.05
8898,2925,112,4,207.15
8899,2925,1,3,215.01
8900,2925,155,1,476.8
8901,2926,188,1,374.71
8902,2926,72,2,71.09
8903,2927,13,4,40.16
8904,2928,161,3,421.14
8905,2928,140,5,521.79
8906,2928,109,4,157.97
8907,2928,127,3,407.41
8908,2928,167,3,178.64
8909,2929,87,1,219.31
8910,2929,2,3,95.38
8911,2929,151,3,61.37
8912,2929,148,1,370.9
8913,2929,193,3,27.92
8914,2930,113,5,124.73
8915,2930,46,3,164.14
8916,2930,64,4,472.34
8917,2930,101,2,148.93
8918,2930,106,4,535.88
8919,2931,129,3,136.72
8920,2931,110,1,132.92
8921,2932,32,1,200.04
8922,2932,74,3,38.04
8923,2932,197,2,56.22
8924,2932,177,5,41.89
8925,2932,35,3,330.21
8926,2933,12,3,357.17
8927,2933,175,4,93.54
8928,2933,177,2,41.89
8929,2934,125,4,284.82
8930,2935,170,5,82.84
8931,2935,50,2,90.51
8932,2935,76,5,30.1
8933,2936,28,4,233.92
8934,2936,109,4,157.97
8935,2936,184,3,45.47
8936,2937,114,5,199.65
8937,2938,173,3,75.55
8938,2938,178,5,349.05
8939,2938,108,3,352.85
8940,2938,145,4,408.11
8941,2938,131,3,293.36
8942,2939,20,4,232.19
8943,2939,193,4,27.92
8944,2939,23,2,81.81
8945,2939,14,4,314.21
8946,2939,102,3,508.02
8947,2940,130,4,217.69
8948,2941,61,5,100.74
8949,2941,168,3,93.42
8950,2941,149,2,100.68
8951,2941,116,4,338.18
8952,2941,138,4,318.68
8953,2942,19,2,375.18
8954,2943,148,4,370.9
8955,2943,55,3,83.86
8956,2943,29,3,182.94
8957,2944,134,5,266.56
8958,2944,38,1,361.94
8959,2944,67,3,86.14
8960,2944,64,4,472.34
8961,2944,113,1,124.73
8962,2945,11,5,430.48
8963,2945,124,2,301.09
8964,2945,161,4,421.14
8965,2946,18,3,77.43
8966,2946,131,4,293.36
8967,2946,115,5,173.98
8968,2947,111,5,135.65
8969,2947,179,2,220.51
8970,2948,199,2,308.38
8971,2949,121,3,28.94
8972,2949,54,4,35.45
8973,2950,37,3,538.33
8974,2951,124,2,301.09
8975,2951,48,1,319.6
8976,2951,19,1,375.18
8977,2951,40,5,286.23
8978,2952,118,5,28.97
8979,2952,169,3,256.85
8980,2952,130,5,217.69
8981,2953,95,2,49.93
8982,2954,181,2,66.74
8983,2954,79,3,215.46
8984,2955,98,5,254.14
8985,2955,6,1,307.71
8986,2955,2,3,95.38
8987,2955,149,4,100.68
8988,2956,55,2,83.86
8989,2956,105,1,535.75
8990,2956,168,2,93.42
8991,2956,156,3,296.28
8992,2956,12,1,357.17
8993,2957,164,3,237.67
8994,2957,104,2,290.39
8995,2958,151,3,61.37
8996,2958,132,4,273.02
8997,2959,69,4,242.9
8998,2959,158,1,298.57
8999,2959,174,4,191.18
9000,2959,155,1,476.8
9001,2959,114,4,199.65
9002,2960,7,4,118.44
9003,2961,97,2,260.06
9004,2961,26,2,58.7
9005,2961,72,4,71.09
9006,2962,14,3,314.21
9007,2963,21,3,79.04
9008,2963,187,2,324.95
9009,2963,170,4,82.84
9010,2963,125,5,284.82
9011,2963,80,4,361.56
9012,2964,170,4,82.84
9013,2965,129,4,136.72
9014,2965,180,4,344.64
9015,2966,21,4,79.04
9016,2966,92,4,145.31
9017,2967,2,3,95.38
9018,2967,190,3,133.88
9019,2967,84,5,35.71
9020,2968,110,3,132.92
9021,2968,32,5,200.04
9022,2968,135,4,55.71
9023,2968,39,3,94.03
9024,2969,71,2,266.04
9025,2970,130,1,217.69
9026,2970,93,3,113.11
9027,2970,60,1,43.15
9028,2970,161,5,421.14
9029,2971,129,3,136.72
9030,2971,121,5,28.94
9031,2971,45,2,68.19
9032,2971,108,1,352.85
9033,2971,54,2,35.45
9034,2972,53,2,145.79
9035,2972,183,5,163.37
9036,2973,135,1,55.71
9037,2973,41,1,547.72
9038,2973,32,4,200.04
9039,2973,81,1,112.67
9040,2973,145,2,408.11
9041,2974,170,1,82.84
9042,2974,179,3,220.51
9043,2975,131,3,293.36
9044,2975,67,4,86.14
9045,2975,200,4,43.53
9046,2976,19,1,375.18
9047,2976,94,4,206.3
9048,2976,171,4,463.0
9049,2976,69,4,242.9
9050,2977,76,3,30.1
9051,2978,141,1,305.82
9052,2978,151,1,61.37
9053,2978,60,4,43.15
9054,2978,148,3,370.9
9055,2979,113,4,124.73
9056,2979,168,4,93.42
9057,2979,103,4,349.59
9058,2980,122,4,130.41
9059,2980,185,4,487.43
9060,2980,111,3,135.65
9061,2981,101,2,148.93
9062,2981,12,1,357.17
9063,2981,144,5,563.42
9064,2981,91,3,488.53
9065,2982,151,3,61.37
9066,2982,112,3,207.15
9067,2983,48,3,319.6
9068,2983,19,1,375.18
9069,2983,126,3,215.5
9070,2984,160,2,20.63
9071,2984,138,5,318.68
9072,2984,133,5,68.09
9073,2984,127,5,407.41
9074,2984,136,4,343.91
9075,2985,120,3,197.94
9076,2985,93,3,113.11
9077,2986,43,4,48.94
9078,2986,2,1,95.38
9079,2987,93,2,113.11
9080,2987,178,5,349.05
9081,2987,11,5,430.48
9082,2987,107,4,293.81
9083,2987,156,2,296.28
9084,2988,111,4,135.65
9085,2988,176,4,292.66
9086,2988,71,2,266.04
9087,2988,9,3,131.35
9088,2988,16,4,502.0
9089,2989,52,2,14.53
9090,2989,150,1,106.35
9091,2989,10,3,52.75
9092,2989,63,2,159.4
9093,2990,50,1,90.51
9094,2991,179,1,220.51
9095,2991,49,1,215.8
9096,2991,146,1,349.99
9097,2991,62,5,59.8
9098,2991,6,3,307.71
9099,2992,103,3,349.59
9100,2993,129,3,136.72
9101,2993,137,5,219.02
9102,2993,83,4,14.89
9103,2994,96,3,26.86
9104,2994,35,3,330.21
9105,2994,179,2,220.51
9106,2995,101,2,148.93
9107,2995,27,4,341.09
9108,2995,88,5,384.78
9109,2995,20,4,232.19
9110,2995,71,3,266.04
9111,2996,117,2,119.68
9112,2996,182,3,395.98
9113,2996,134,1,266.56
9114,2997,147,5,436.62
9115,2997,140,4,521.79
9116,2997,52,1,14.53
9117,2997,167,2,178.64
9118,2998,90,5,343.43
9119,2998,102,4,508.02
9120,2998,109,2,157.97
9121,2999,139,5,135.21
9122,2999,183,3,163.37
9123,3000,112,5,207.15
9124,3000,171,2,463.0
9125,3000,65,3,43.46
9126,3000,18,4,77.43
9127,3000,119,1,307.6
9128,3001,154,5,100.44
9129,3002,29,3,182.94
9130,3002,199,4,308.38
9131,3002,189,5,272.36
9132,3002,111,3,135.65
9133,3002,34,4,246.77
9134,3003,181,4,66.74
9135,3003,44,5,474.36
9136,3003,152,3,245.22
9137,3003,51,2,235.07
9138,3004,135,5,55.71
9139,3004,93,4,113.11
9140,3004,30,2,320.37
9141,3004,125,4,284.82
9142,3005,145,1,408.11
9143,3005,187,1,324.95
9144,3005,156,2,296.28
9145,3005,13,4,40.16
9146,3006,156,1,296.28
9147,3007,81,1,112.67
9148,3007,185,2,487.43
9149,3007,190,5,133.88
9150,3007,174,4,191.18
9151,3007,33,2,331.9
9152,3008,33,1,331.9
9153,3009,164,1,237.67
9154,3009,20,3,232.19
9155,3009,147,3,436.62
9156,3010,44,4,474.36
9157,3010,79,2,215.46
9158,3010,186,2,192.91
9159,3010,70,1,520.18
9160,3011,101,3,148.93
9161,3012,105,5,535.75
9162,3012,56,2,120.51
9163,3012,162,3,476.08
9164,3012,61,1,100.74
9165,3013,40,4,286.23
9166,3013,74,2,38.04
9167,3013,49,3,215.8
9168,3013,188,2,374.71
9169,3013,34,5,246.77
9170,3014,71,1,266.04
9171,3015,14,4,314.21
9172,3015,165,3,79.84
9173,3016,153,3,160.01
9174,3016,194,1,214.77
9175,3016,135,3,55.71
9176,3017,16,3,502.0
9177,3017,37,5,538.33
9178,3018,49,1,215.8
9179,3018,193,4,27.92
9180,3018,89,3,331.45
9181,3019,4,5,200.28
9182,3019,195,2,208.26
9183,3019,191,2,135.02
9184,3020,132,5,273.02
