order_id,customer_id,order_date,status
2535,666,2024-12-05 02:10:50,completed
2536,768,2025-05-20 02:36:50,completed
2537,455,2025-07-27 02:45:50,completed
2538,873,2024-11-07 20:23:50,completed
2539,391,2025-02-13 13:40:50,completed
2540,991,2025-06-19 02:27:50,completed
2541,841,2025-06-16 13:03:50,completed
2542,801,2025-05-11 23:28:50,completed
2543,675,2025-03-16 08:01:50,completed
2544,5,2025-05-22 20:20:50,pending
2545,27,2025-05-22 00:05:50,completed
2546,760,2025-05-01 15:57:50,completed
2547,441,2025-04-11 04:41:50,completed
2548,660,2025-05-10 05:44:50,completed
2549,132,2024-11-17 17:32:50,pending
2550,413,2025-05-09 22:16:50,pending
2551,237,2025-07-13 04:32:50,completed
2552,647,2024-12-25 15:12:50,completed
2553,267,2025-05-10 20:03:50,cancelled
2554,96,2025-01-11 09:18:50,completed
2555,789,2025-06-01 23:45:50,completed
2556,557,2024-11-05 18:50:50,pending
2557,26,2024-12-01 17:29:50,completed
2558,647,2024-12-27 13:45:50,completed
2559,920,2025-01-25 06:46:50,completed
2560,252,2025-01-29 16:58:50,completed
2561,53,2025-05-03 07:47:50,completed
2562,654,2025-01-03 19:06:50,shipped
2563,950,2024-12-13 02:34:50,completed
2564,269,2024-12-15 03:23:50,cancelled
2565,865,2024-12-08 01:36:50,completed
2566,503,2025-02-05 11:11:50,completed
2567,983,2025-05-21 01:36:50,completed
2568,385,2025-02-06 20:31:50,cancelled
2569,165,2025-09-11 13:56:50,completed
2570,581,2024-10-27 04:47:50,completed
2571,356,2024-11-07 02:26:50,completed
2572,6,2025-09-01 18:39:50,completed
2573,621,2025-03-01 02:17:50,completed
2574,780,2024-11-02 15:37:50,completed
2575,223,2025-04-26 03:02:50,completed
2576,746,2024-12-31 06:10:50,completed
2577,494,2024-12-25 07:22:50,completed
2578,565,2024-12-08 10:50:50,completed
2579,508,2025-06-18 22:56:50,completed
2580,178,2025-05-14 05:21:50,completed
2581,598,2025-03-14 11:11:50,completed
2582,814,2025-08-18 08:15:50,completed
2583,457,2025-06-28 13:01:50,completed
2584,111,2025-03-10 09:44:50,completed
2585,362,2025-05-29 05:41:50,completed
2586,172,2025-09-10 01:33:50,cancelled
2587,420,2025-07-10 07:42:50,completed
2588,408,2025-09-17 15:27:50,completed
2589,810,2025-01-22 09:32:50,completed
2590,673,2025-02-24 01:18:50,completed
2591,10,2025-01-04 09:12:50,completed
2592,219,2024-10-27 21:26:50,completed
2593,68,2025-04-04 06:40:50,completed
2594,223,2025-08-26 05:38:50,completed
2595,969,2025-03-13 21:43:50,cancelled
2596,915,2025-09-30 01:41:50,completed
2597,833,2025-10-06 12:25:50,completed
2598,506,2025-01-30 00:56:50,completed
2599,128,2025-03-11 12:12:50,completed
2600,393,2025-08-25 09:42:50,completed
2601,660,2024-11-01 08:06:50,completed
2602,473,2025-08-12 00:03:50,completed
2603,547,2025-05-16 01:02:50,pending
2604,17,2024-11-11 09:46:50,completed
2605,309,2024-12-09 12:51:50,completed
2606,570,2025-04-17 11:10:50,completed
2607,403,2025-07-01 18:08:50,completed
2608,657,2025-06-11 14:59:50,shipped
2609,106,2024-12-23 10:44:50,completed
2610,108,2024-11-14 23:13:50,shipped
2611,232,2025-10-09 22:32:50,completed
2612,832,2025-01-27 23:02:50,completed
2613,705,2025-07-24 00:04:50,cancelled
2614,50,2025-03-03 00:12:50,pending
2615,705,2024-11-29 07:26:50,completed
2616,175,2025-05-04 07:49:50,pending
2617,130,2025-08-16 13:12:50,completed
2618,871,2025-01-05 18:01:50,shipped
2619,685,2025-05-21 19:33:50,completed
2620,490,2025-07-19 06:41:50,completed
2621,749,2025-03-14 09:54:50,completed
2622,304,2024-12-08 07:54:50,completed
2623,894,2025-04-20 16:58:50,completed
2624,211,2025-09-18 22:59:50,completed
2625,218,2024-11-29 14:08:50,completed
2626,395,2025-02-09 13:57:50,completed
2627,834,2024-12-14 09:18:50,completed
2628,321,2025-07-19 15:59:50,completed
2629,672,2025-03-30 21:34:50,completed
2630,134,2025-07-07 03:03:50,completed
2631,889,2025-04-26 11:33:50,completed
2632,71,2025-02-02 11:17:50,completed
2633,975,2025-01-14 20:24:50,cancelled
2634,473,2025-09-18 02:14:50,cancelled
2635,916,2024-12-17 06:06:50,completed
2636,678,2025-03-06 23:35:50,completed
2637,950,2025-04-20 07:12:50,completed
2638,155,2025-04-21 12:18:50,completed
2639,55,2025-05-30 15:26:50,completed
2640,665,2025-04-29 02:08:50,completed
2641,194,2025-05-26 05:23:50,completed
2642,623,2025-08-22 07:38:50,completed
2643,52,2025-05-31 02:48:50,completed
2644,55,2024-12-17 06:12:50,cancelled
2645,68,2025-08-12 07:20:50,completed
2646,636,2025-03-12 07:01:50,completed
2647,104,2025-05-17 11:30:50,completed
2648,211,2025-10-11 07:36:50,completed
2649,295,2025-02-03 10:45:50,completed
2650,97,2025-03-18 22:05:50,completed
2651,757,2025-10-15 18:35:50,completed
2652,323,2025-10-09 06:15:50,completed
2653,922,2025-01-15 04:26:50,completed
2654,439,2024-10-28 20:35:50,completed
2655,79,2025-01-20 08:01:50,completed
2656,993,2024-10-26 18:27:50,completed
2657,254,2024-10-22 15:00:50,completed
2658,697,2024-11-13 23:41:50,shipped
2659,172,2025-02-15 15:37:50,completed
2660,824,2024-12-09 02:24:50,completed
2661,360,2025-06-10 14:52:50,shipped
2662,260,2025-03-02 20:36:50,completed
2663,728,2024-10-28 10:24:50,completed
2664,886,2025-07-14 20:59:50,pending
2665,277,2025-08-23 14:12:50,completed
2666,421,2025-09-13 23:14:50,cancelled
2667,510,2025-09-24 03:27:50,completed
2668,997,2025-08-13 22:49:50,completed
2669,199,2025-02-04 22:10:50,pending
2670,989,2025-05-03 19:11:50,completed
2671,921,2025-09-07 20:39:50,pending
2672,933,2025-07-18 04:21:50,completed
2673,428,2025-04-09 11:42:50,pending
2674,43,2025-03-12 08:17:50,completed
2675,628,2025-10-16 09:58:50,completed
2676,812,2025-06-11 17:55:50,completed
2677,950,2024-12-16 23:36:50,completed
2678,536,2025-06-17 20:14:50,shipped
2679,167,2025-09-06 16:47:50,completed
2680,302,2025-03-18 01:56:50,completed
2681,846,2024-11-11 05:23:50,completed
2682,6,2024-11-18 14:24:50,completed
2683,258,2025-09-24 23:08:50,completed
2684,982,2025-03-16 15:47:50,completed
2685,278,2025-01-09 01:50:50,completed
2686,941,2025-01-30 12:42:50,completed
2687,956,2025-02-11 00:35:50,completed
2688,433,2025-10-04 19:29:50,completed
2689,310,2024-12-11 08:03:50,completed
2690,696,2025-01-18 17:32:50,cancelled
2691,787,2025-08-14 03:48:50,completed
2692,205,2024-12-30 12:40:50,completed
2693,950,2024-12-04 08:41:50,completed
2694,802,2025-07-28 04:29:50,cancelled
2695,540,2025-06-02 02:13:50,completed
2696,702,2025-03-31 16:04:50,completed
2697,478,2025-06-18 10:32:50,completed
2698,935,2025-05-20 13:06:50,completed
2699,144,2025-05-25 01:53:50,completed
2700,525,2025-03-25 06:42:50,completed
2701,580,2025-09-04 17:02:50,cancelled
2702,413,2024-11-18 11:13:50,completed
2703,860,2025-06-15 15:34:50,completed
2704,666,2024-11-19 07:58:50,completed
2705,298,2025-08-22 02:57:50,completed
2706,63,2025-10-10 10:00:50,completed
2707,758,2025-08-17 20:37:50,completed
2708,148,2025-10-16 05:38:50,completed
2709,917,2025-07-02 03:19:50,completed
2710,319,2025-01-09 08:45:50,completed
2711,705,2024-10-25 14:44:50,completed
2712,619,2024-11-24 23:14:50,cancelled
2713,210,2025-07-15 02:20:50,completed
2714,401,2024-11-03 15:33:50,completed
2715,496,2024-12-23 08:30:50,shipped
2716,842,2025-02-19 16:21:50,completed
2717,127,2025-06-03 20:44:50,completed
2718,146,2025-09-11 23:16:50,cancelled
2719,524,2025-09-23 06:15:50,completed
2720,492,2025-07-28 05:35:50,completed
2721,505,2025-09-28 02:42:50,completed
2722,715,2025-03-11 11:29:50,completed
2723,436,2025-06-16 12:57:50,completed
2724,578,2025-03-16 13:12:50,completed
2725,661,2025-08-15 08:07:50,completed
2726,44,2025-09-23 18:33:50,pending
2727,904,2025-04-21 03:34:50,completed
2728,367,2025-03-11 23:15:50,completed
2729,925,2025-07-06 05:27:50,completed
2730,179,2025-05-09 15:09:50,completed
2731,577,2025-04-20 19:51:50,completed
2732,781,2025-01-01 07:55:50,completed
2733,860,2025-05-11 02:03:50,completed
2734,675,2025-05-02 14:43:50,completed
2735,675,2025-10-19 15:54:50,completed
2736,603,2024-12-27 21:25:50,shipped
2737,850,2025-04-18 17:44:50,completed
2738,751,2024-11-13 23:59:50,completed
2739,512,2024-12-10 20:11:50,pending
2740,238,2025-06-22 09:53:50,shipped
2741,902,2025-02-20 03:02:50,completed
2742,66,2025-05-06 13:04:50,completed
2743,868,2025-02-27 02:07:50,completed
2744,647,2025-06-05 10:43:50,cancelled
2745,716,2025-01-19 09:11:50,completed
2746,570,2024-12-29 19:41:50,completed
2747,696,2025-02-28 14:33:50,completed
2748,445,2025-02-02 22:15:50,cancelled
2749,25,2025-01-28 01:42:50,completed
2750,35,2025-09-29 02:18:50,cancelled
2751,418,2024-10-24 10:54:50,completed
2752,699,2024-11-27 09:16:50,completed
2753,195,2025-09-15 15:36:50,cancelled
2754,361,2025-08-10 14:37:50,completed
2755,69,2025-08-04 03:56:50,completed
2756,73,2025-09-07 12:00:50,completed
2757,104,2024-12-26 15:24:50,completed
2758,554,2025-02-17 00:43:50,completed
2759,849,2025-02-13 09:04:50,completed
2760,894,2025-10-17 10:09:50,cancelled
2761,590,2025-03-18 01:39:50,completed
2762,320,2025-07-14 18:37:50,completed
2763,914,2024-11-20 16:49:50,completed
2764,31,2025-06-20 07:46:50,completed
2765,343,2025-05-25 07:17:50,cancelled
2766,561,2024-11-21 03:18:50,cancelled
2767,900,2025-04-08 21:03:50,completed
2768,971,2025-07-01 01:56:50,completed
2769,784,2025-08-30 21:58:50,cancelled
2770,613,2025-04-17 01:31:50,completed
2771,970,2024-12-02 16:35:50,completed
2772,509,2024-11-12 02:07:50,completed
2773,490,2025-09-19 10:32:50,completed
2774,57,2025-02-15 00:04:50,completed
2775,881,2025-01-30 16:43:50,completed
2776,566,2025-10-07 22:06:50,completed
2777,129,2025-05-08 11:49:50,completed
2778,119,2025-05-28 16:13:50,completed
2779,199,2025-09-02 10:27:50,completed
2780,95,2024-11-20 06:19:50,completed
2781,771,2025-02-15 12:52:50,cancelled
2782,822,2025-07-23 17:07:50,completed
2783,59,2025-02-26 00:09:50,completed
2784,322,2025-01-22 08:07:50,completed
2785,133,2025-09-22 06:23:50,completed
2786,673,2025-06-24 20:12:50,completed
2787,507,2025-02-27 16:18:50,completed
2788,731,2025-04-22 06:33:50,completed
2789,890,2025-04-27 16:23:50,completed
2790,715,2025-07-18 07:25:50,completed
2791,923,2024-12-14 00:27:50,completed
2792,81,2025-09-05 14:22:50,completed
2793,313,2024-12-31 15:19:50,completed
2794,743,2025-02-06 02:28:50,cancelled
2795,716,2025-01-02 00:20:50,completed
2796,511,2025-06-11 02:06:50,cancelled
2797,394,2025-03-09 07:42:50,completed
2798,876,2024-12-04 00:22:50,completed
2799,392,2025-07-02 00:00:50,completed
2800,389,2024-11-13 06:18:50,completed
2801,677,2025-05-30 16:08:50,completed
2802,27,2025-07-26 11:04:50,pending
2803,772,2025-04-12 07:56:50,completed
2804,850,2024-11-05 09:51:50,completed
2805,754,2025-05-28 23:04:50,completed
2806,976,2024-12-16 16:29:50,completed
2807,961,2025-10-04 08:59:50,completed
2808,582,2025-05-27 17:51:50,completed
2809,479,2025-03-04 04:29:50,completed
2810,16,2025-02-20 04:03:50,completed
2811,256,2025-10-06 07:10:50,completed
2812,405,2025-03-22 09:41:50,completed
2813,676,2025-03-11 10:22:50,completed
2814,128,2025-09-21 18:05:50,completed
2815,271,2025-09-25 09:58:50,cancelled
2816,451,2025-06-06 13:06:50,completed
2817,654,2024-11-09 10:35:50,cancelled
2818,594,2025-02-10 12:08:50,pending
2819,322,2025-03-12 18:40:50,shipped
2820,785,2025-06-04 04:21:50,completed
2821,233,2025-03-03 14:13:50,completed
2822,51,2025-01-05 18:46:50,completed
2823,701,2025-09-22 00:16:50,completed
2824,43,2025-06-04 17:25:50,completed
2825,266,2025-02-15 00:50:50,shipped
2826,879,2024-10-30 20:59:50,cancelled
2827,615,2025-07-25 21:07:50,completed
2828,455,2024-12-16 01:37:50,completed
2829,334,2024-11-30 06:18:50,completed
2830,658,2025-10-05 12:09:50,completed
2831,335,2025-03-15 03:06:50,completed
2832,919,2025-04-24 09:31:50,completed
2833,32,2025-06-19 08:44:50,completed
2834,154,2024-11-13 09:04:50,pending
2835,217,2024-11-04 02:43:50,cancelled
2836,760,2025-07-10 21:54:50,completed
2837,963,2025-08-15 21:27:50,completed
2838,744,2025-08-16 00:47:50,completed
2839,982,2025-09-19 01:09:50,pending
2840,589,2025-02-13 17:37:50,completed
2841,125,2025-05-24 16:51:50,cancelled
2842,484,2025-07-19 00:43:50,completed
2843,276,2025-07-15 13:25:50,completed
2844,250,2025-08-12 09:03:50,completed
2845,323,2025-04-25 06:34:50,completed
2846,456,2024-12-20 21:20:50,completed
2847,361,2025-05-19 10:10:50,completed
2848,496,2024-11-30 10:46:50,completed
2849,584,2025-06-08 12:19:50,cancelled
2850,796,2024-12-25 16:20:50,pending
2851,142,2025-10-02 17:47:50,completed
2852,121,2025-03-17 09:25:50,completed
2853,590,2025-05-25 15:14:50,completed
2854,465,2025-01-31 05:01:50,completed
2855,784,2024-12-22 12:21:50,completed
2856,130,2025-06-19 22:11:50,cancelled
2857,171,2025-05-29 23:49:50,shipped
2858,543,2024-12-28 16:00:50,pending
2859,412,2025-05-26 10:13:50,completed
2860,122,2025-02-22 21:23:50,completed
2861,632,2025-04-12 17:43:50,completed
2862,943,2024-11-14 01:52:50,completed
2863,461,2025-06-08 12:45:50,completed
2864,489,2025-06-02 08:53:50,completed
2865,604,2025-01-23 22:54:50,pending
2866,918,2025-07-09 01:14:50,completed
2867,665,2025-08-21 10:48:50,completed
2868,521,2025-04-04 13:16:50,completed
2869,305,2025-03-14 02:19:50,completed
2870,919,2024-11-15 17:38:50,completed
2871,331,2025-07-09 12:23:50,completed
2872,834,2025-01-21 03:07:50,pending
2873,285,2025-02-06 12:38:50,completed
2874,356,2025-09-02 09:11:50,completed
2875,499,2024-12-21 08:22:50,completed
2876,266,2025-01-16 09:03:50,shipped
2877,286,2024-12-15 06:47:50,completed
2878,521,2025-02-04 16:58:50,completed
2879,41,2024-11-05 19:02:50,shipped
2880,200,2025-07-25 16:56:50,completed
2881,289,2024-11-04 10:18:50,pending
2882,456,2025-08-10 12:51:50,completed
2883,113,2025-06-11 09:03:50,completed
2884,443,2024-12-22 14:01:50,completed
2885,750,2024-12-05 03:22:50,completed
2886,813,2025-04-21 01:52:50,completed
2887,520,2024-11-29 09:15:50,completed
2888,526,2025-06-11 19:52:50,completed
2889,323,2024-11-28 21:49:50,cancelled
2890,955,2024-11-10 12:11:50,completed
2891,862,2025-07-15 09:17:50,completed
2892,643,2025-09-07 00:45:50,completed
2893,894,2024-12-31 17:29:50,pending
2894,482,2025-10-01 05:21:50,completed
2895,290,2025-01-25 22:36:50,completed
2896,878,2025-09-12 01:38:50,completed
2897,69,2025-02-07 23:32:50,completed
2898,183,2025-08-30 05:50:50,completed
2899,390,2025-10-09 07:44:50,completed
2900,496,2025-02-19 19:27:50,completed
2901,238,2025-01-22 08:58:50,cancelled
2902,816,2025-09-29 14:36:50,completed
2903,493,2025-08-24 10:39:50,completed
2904,919,2025-02-11 03:01:50,completed
2905,334,2025-03-18 12:33:50,completed
2906,476,2025-05-27 02:16:50,shipped
2907,714,2025-09-25 02:27:50,completed
2908,825,2024-12-26 14:58:50,cancelled
2909,241,2025-08-25 12:48:50,completed
2910,912,2025-03-08 15:18:50,cancelled
2911,791,2025-05-19 00:40:50,completed
2912,401,2025-10-02 09:31:50,cancelled
2913,935,2025-05-27 11:21:50,completed
2914,348,2025-06-27 22:19:50,completed
2915,420,2024-11-14 08:33:50,completed
2916,799,2025-01-15 16:18:50,completed
2917,133,2025-09-01 18:26:50,completed
2918,822,2024-11-01 22:06:50,completed
2919,362,2025-10-17 10:03:50,completed
2920,51,2025-08-01 01:46:50,completed
2921,161,2025-04-25 16:17:50,cancelled
2922,298,2025-05-12 21:19:50,cancelled
2923,221,2025-05-01 09:31:50,completed
2924,866,2025-02-25 23:07:50,completed
2925,408,2025-07-18 02:37:50,completed
2926,309,2024-11-12 04:23:50,completed
2927,35,2025-09-10 21:20:50,completed
2928,411,2024-12-24 11:46:50,completed
2929,76,2025-03-09 01:09:50,completed
2930,21,2025-10-17 22:31:50,completed
2931,156,2025-07-26 19:03:50,completed
2932,852,2025-08-19 11:17:50,completed
2933,525,2025-03-30 09:32:50,completed
2934,208,2025-03-25 07:34:50,completed
2935,386,2025-09-22 17:35:50,completed
2936,575,2024-12-08 06:31:50,completed
2937,519,2025-03-16 21:39:50,completed
2938,404,2024-10-30 14:51:50,shipped
2939,464,2025-07-28 21:11:50,completed
2940,238,2024-11-03 11:54:50,completed
2941,659,2025-06-23 17:11:50,completed
2942,98,2025-01-03 19:10:50,completed
2943,256,2025-02-05 14:42:50,completed
2944,485,2025-05-16 18:58:50,completed
2945,786,2025-08-08 06:08:50,completed
2946,346,2025-05-20 08:52:50,cancelled
2947,579,2024-11-09 09:49:50,completed
2948,215,2024-10-24 07:49:50,completed
2949,321,2025-06-29 16:36:50,shipped
2950,726,2025-02-19 09:34:50,completed
2951,84,2025-08-02 22:51:50,pending
2952,385,2025-05-27 21:09:50,completed
2953,767,2024-10-28 04:38:50,completed
2954,996,2025-01-31 14:00:50,completed
2955,642,2025-05-27 14:15:50,cancelled
2956,896,2025-06-28 03:52:50,completed
2957,121,2025-05-13 23:23:50,completed
2958,902,2025-03-21 23:04:50,completed
2959,911,2025-07-16 09:44:50,completed
2960,298,2025-09-19 04:14:50,completed
2961,381,2025-02-03 18:50:50,completed
2962,216,2025-02-27 14:34:50,pending
2963,733,2024-12-30 04:38:50,cancelled
2964,184,2024-10-27 09:31:50,completed
2965,719,2024-11-24 23:24:50,completed
2966,470,2025-10-12 02:39:50,completed
2967,609,2024-11-22 18:34:50,completed
2968,905,2025-04-19 19:40:50,completed
2969,198,2025-09-08 00:04:50,completed
2970,314,2025-05-28 17:51:50,completed
2971,555,2025-05-16 07:40:50,completed
2972,157,2025-02-02 01:42:50,completed
2973,270,2025-02-09 07:16:50,completed
2974,661,2024-12-25 15:42:50,completed
2975,874,2025-04-09 17:54:50,completed
2976,631,2025-03-12 23:00:50,completed
2977,3,2025-06-21 05:15:50,completed
2978,823,2025-02-09 02:04:50,completed
2979,896,2025-01-03 04:35:50,completed
2980,524,2024-11-30 00:13:50,cancelled
2981,335,2025-05-27 20:35:50,completed
2982,403,2024-12-21 06:40:50,completed
2983,364,2025-05-07 21:35:50,completed
2984,81,2025-07-16 09:38:50,cancelled
2985,854,2025-02-08 04:45:50,completed
2986,453,2025-01-03 12:40:50,completed
2987,572,2025-02-27 20:12:50,cancelled
2988,26,2025-09-20 10:16:50,cancelled
2989,746,2025-06-17 20:27:50,completed
2990,943,2025-09-02 17:01:50,pending
2991,956,2025-05-05 10:16:50,completed
2992,370,2024-10-27 05:33:50,completed
2993,337,2024-10-24 17:24:50,completed
2994,944,2025-04-28 07:37:50,completed
2995,282,2025-03-10 00:46:50,completed
2996,722,2025-05-13 00:49:50,completed
2997,844,2025-09-07 00:41:50,completed
2998,466,2025-06-20 18:45:50,completed
2999,664,2025-06-21 23:00:50,completed
3000,30,2024-12-14 00:28:50,completed
3001,754,2025-10-22 03:50:50,completed
3002,855,2024-12-28 01:31:50,cancelled
3003,728,2024-11-19 13:45:50,completed
3004,874,2024-12-10 16:22:50,completed
3005,341,2025-09-01 22:06:50,cancelled
3006,928,2025-04-02 21:15:50,shipped
3007,964,2025-04-27 15:05:50,completed
3008,63,2025-05-23 20:47:50,completed
3009,274,2025-07-05 03:51:50,completed
3010,624,2025-06-06 00:22:50,completed
3011,651,2025-07-07 12:16:50,completed
3012,575,2024-10-23 08:22:50,completed
3013,857,2025-04-14 13:41:50,completed
3014,120,2025-08-07 13:10:50,pending
3015,191,2025-01-23 22:10:50,completed
3016,174,2025-09-06 23:54:50,completed
3017,472,2025-02-10 19:28:50,completed
3018,698,2025-02-25 08:58:50,completed
3019,756,2025-01-27 22:53:50,completed
3020,294,2024-11-18 11:50:50,completed
3021,424,2025-01-01 17:25:50,completed
3022,205,2025-01-26 08:01:50,completed
3023,451,2025-03-22 07:49:50,completed
3024,373,2025-06-29 10:42:50,completed
3025,850,2025-09-15 15:33:50,completed
3026,600,2025-01-17 00:58:50,completed
3027,720,2025-07-24 17:18:50,completed
3028,296,2025-09-17 20:55:50,completed
3029,850,2025-10-15 15:40:50,completed
3030,792,2025-03-08 01:37:50,completed
3031,33,2025-02-10 13:21:50,pending
3032,191,2025-07-13 20:45:50,completed
3033,382,2025-06-18 17:25:50,completed
3034,35,2025-09-24 18:02:50,completed
3035,891,2024-12-14 19:27:50,pending
3036,343,2025-01-11 12:35:50,completed
3037,367,2024-12-12 05:03:50,completed
3038,771,2025-06-18 16:16:50,completed
3039,590,2025-09-02 13:42:50,completed
3040,250,2025-05-14 14:58:50,completed
3041,495,2025-05-01 18:26:50,completed
3042,899,2025-03-24 01:04:50,completed
3043,437,2025-07-08 02:31:50,completed
3044,30,2025-08-13 11:42:50,completed
3045,612,2025-01-15 09:01:50,shipped
3046,770,2025-07-17 05:41:50,completed
3047,983,2025-09-26 09:55:50,completed
3048,785,2024-12-07 08:55:50,completed
3049,170,2025-04-17 13:30:50,completed
3050,905,2025-09-24 03:17:50,completed
3051,242,2025-03-28 01:16:50,cancelled
3052,251,2025-06-02 01:51:50,completed
3053,489,2025-08-02 10:05:50,completed
3054,704,2024-12-12 14:40:50,completed
3055,386,2025-02-07 14:47:50,cancelled
3056,939,2025-10-18 06:53:50,completed
3057,958,2024-12-26 09:53:50,completed
3058,691,2025-04-07 08:57:50,completed
3059,547,2025-05-27 18:30:50,completed
3060,994,2025-06-29 20:52:50,completed
3061,787,2025-02-12 18:16:50,completed
3062,843,2025-04-25 09:37:50,completed
3063,80,2025-08-24 12:03:50,completed
3064,46,2024-12-31 14:17:50,completed
3065,394,2025-06-01 01:26:50,completed
3066,319,2025-05-27 03:23:50,completed
3067,982,2025-06-25 00:21:50,shipped
3068,699,2025-01-21 04:30:50,completed
3069,85,2024-12-15 13:56:50,completed
3070,415,2024-12-12 20:00:50,cancelled
3071,132,2024-10-28 04:25:50,completed
3072,12,2025-05-06 20:34:50,completed
3073,790,2025-09-30 11:32:50,completed
3074,650,2025-05-27 07:52:50,completed
3075,800,2025-06-09 15:28:50,completed
3076,115,2025-04-11 16:28:50,completed
3077,393,2025-05-27 16:53:50,cancelled
3078,346,2024-12-01 03:05:50,pending
3079,203,2025-10-19 17:21:50,completed
3080,466,2025-09-01 23:00:50,completed
3081,125,2025-06-16 08:07:50,cancelled
3082,911,2025-06-14 10:08:50,completed
3083,346,2025-04-29 07:32:50,completed
3084,184,2024-11-03 16:22:50,completed
3085,333,2025-05-22 23:33:50,completed
3086,366,2024-11-09 18:12:50,completed
3087,255,2025-07-21 22:30:50,completed
3088,745,2025-07-22 02:13:50,completed
3089,282,2025-07-01 13:02:50,completed
3090,250,2025-06-13 21:44:50,pending
3091,42,2025-07-17 17:34:50,completed
3092,624,2025-04-30 00:14:50,shipped
3093,525,2025-09-13 02:29:50,shipped
3094,653,2024-12-01 10:04:50,completed
3095,189,2025-05-26 11:06:50,shipped
3096,761,2025-03-02 22:46:50,cancelled
3097,197,2025-05-31 02:55:50,completed
3098,553,2025-03-26 18:37:50,cancelled
3099,51,2025-02-23 21:56:50,completed
3100,958,2025-06-21 05:53:50,completed
3101,514,2025-10-09 04:22:50,completed
3102,186,2025-08-27 12:03:50,completed
3103,213,2025-03-09 23:31:50,completed
3104,282,2025-05-22 20:13:50,completed
3105,100,2025-08-24 19:25:50,completed
3106,227,2024-10-31 21:25:50,completed
3107,624,2025-03-18 22:50:50,cancelled
3108,610,2025-08-19 12:45:50,completed
3109,572,2025-05-09 15:04:50,completed
3110,843,2025-04-14 09:27:50,completed
3111,216,2025-06-15 22:36:50,completed
3112,262,2025-01-17 20:29:50,completed
3113,647,2025-09-25 17:10:50,completed
3114,766,2025-04-16 01:18:50,shipped
3115,769,2025-04-29 08:23:50,completed
3116,160,2025-10-02 13:06:50,completed
3117,579,2025-01-15 18:27:50,completed
3118,762,2024-11-02 08:40:50,completed
3119,551,2025-02-19 12:03:50,completed
3120,406,2025-08-28 02:11:50,completed
3121,183,2024-12-17 17:23:50,cancelled
3122,361,2025-05-15 16:31:50,completed
3123,328,2025-05-24 18:22:50,completed
3124,906,2025-09-09 02:47:50,completed
3125,515,2025-09-11 19:25:50,completed
3126,414,2025-05-10 06:59:50,completed
3127,947,2025-06-16 08:57:50,completed
3128,4,2025-01-20 11:23:50,completed
3129,177,2025-04-11 13:46:50,completed
3130,669,2024-12-11 11:42:50,completed
3131,652,2025-05-24 12:17:50,completed
3132,635,2025-02-13 03:44:50,completed
3133,750,2024-12-02 18:41:50,completed
3134,256,2024-11-02 09:44:50,completed
3135,94,2025-09-07 14:48:50,shipped
3136,905,2024-11-02 22:43:50,completed
3137,885,2025-05-09 16:37:50,completed
3138,741,2025-01-12 13:28:50,cancelled
3139,730,2025-01-19 15:04:50,pending
3140,67,2025-04-05 03:23:50,cancelled
3141,471,2025-02-04 17:34:50,completed
3142,816,2025-08-26 13:20:50,completed
3143,114,2025-06-15 15:46:50,cancelled
3144,474,2025-04-09 04:20:50,completed
3145,34,2024-11-25 23:52:50,completed
3146,883,2025-05-18 15:35:50,completed
3147,734,2025-05-23 08:01:50,completed
3148,732,2025-08-28 19:39:50,completed
3149,300,2025-06-25 22:08:50,cancelled
3150,734,2024-11-11 10:30:50,pending
3151,439,2025-09-09 19:33:50,completed
3152,269,2024-12-14 03:59:50,completed
3153,174,2025-08-14 02:51:50,completed
3154,935,2025-09-23 09:14:50,completed
3155,100,2025-06-26 05:21:50,completed
3156,921,2025-10-12 01:34:50,completed
3157,303,2025-02-24 07:26:50,completed
3158,265,2025-04-09 13:49:50,completed
3159,144,2025-08-22 00:53:50,completed
3160,902,2025-03-17 23:19:50,completed
3161,315,2025-04-25 21:23:50,pending
3162,313,2025-01-11 17:45:50,completed
3163,159,2025-06-04 20:23:50,completed
3164,623,2025-10-12 03:14:50,completed
3165,234,2025-05-06 07:45:50,completed
3166,152,2025-02-07 17:24:50,completed
3167,521,2025-03-03 10:51:50,completed
3168,634,2025-07-13 11:35:50,pending
3169,602,2025-04-16 19:14:50,cancelled
3170,388,2025-03-31 15:28:50,cancelled
3171,892,2025-06-27 19:15:50,completed
3172,389,2025-01-19 15:02:50,completed
3173,317,2024-11-24 09:19:50,completed
3174,797,2025-01-06 07:43:50,completed
3175,366,2024-12-22 19:17:50,completed
3176,13,2025-08-09 20:03:50,cancelled
3177,208,2025-07-17 06:52:50,completed
3178,102,2024-11-07 11:45:50,shipped
3179,567,2025-07-08 01:22:50,shipped
3180,58,2025-07-24 01:56:50,completed
3181,263,2025-07-16 06:20:50,completed
3182,667,2025-01-23 22:04:50,cancelled
3183,468,2025-02-15 21:50:50,completed
3184,285,2025-08-29 07:40:50,completed
3185,940,2025-01-27 22:58:50,completed
3186,63,2024-12-28 15:24:50,completed
3187,596,2025-02-23 17:53:50,completed
3188,801,2024-12-11 17:01:50,completed
3189,490,2025-09-11 01:17:50,completed
3190,103,2024-12-03 14:17:50,completed
3191,308,2025-02-09 18:36:50,completed
3192,927,2025-08-15 13:00:50,completed
